College Code,Name,Gender,Qualification,Employee Id,Email,Short Name,Mobile No,Adhar No
402,Sudipta Bose 90,Male,M.Sc,S_90,90 sbose@gmail.com,S.B 90,9933225800,112233554700
402,Sudipta Bose 91,Female,"M.Sc, Ph.D",S_91,91 sbose@gmail.com,S.B 91,9933225801,112233554701
402,Sudipta Bose 92,Male,"M.Sc, Ph.D",S_92,92 sbose@gmail.com,S.B 92,9933225802,112233554702
402,Sudipta Bose 93,Male,"M.Sc, Ph.D",S_93,93 sbose@gmail.com,S.B 93,9933225803,112233554703
402,Sudipta Bose 94,Male,"M.Sc, Ph.D",S_94,94 sbose@gmail.com,S.B 94,9933225804,112233554704
402,Sudipta Bose 95,Female,M.Tech,S_95,95 sbose@gmail.com,S.B 95,9933225805,112233554705
402,Sudipta Bose 96,Male,"M.Sc, Ph.D",S_96,96 sbose@gmail.com,S.B 96,9933225806,112233554706
402,Sudipta Bose 97,Male,"M.Sc, Ph.D",S_97,97 sbose@gmail.com,S.B 97,9933225807,112233554707
402,Sudipta Bose 98,Male,"M.Sc, Ph.D",S_98,98 sbose@gmail.com,S.B 98,9933225808,112233554708
402,Sudipta Bose 99,Male,"M.Sc, Ph.D",S_99,99 sbose@gmail.com,S.B 99,9933225809,112233554709
402,Sudipta Bose 100,Female,"M.Sc, Ph.D",S_100,100 sbose@gmail.com,S.B 100,9933225810,112233554710
402,Sudipta Bose 101,Male,M.Tech,S_101,101 sbose@gmail.com,S.B 101,9933225811,112233554711
402,Sudipta Bose 102,Male,"M.Sc, Ph.D",S_102,102 sbose@gmail.com,S.B 102,9933225812,112233554712
402,Sudipta Bose 103,Male,M.Sc,S_103,103 sbose@gmail.com,S.B 103,9933225813,112233554713
402,Sudipta Bose 104,Male,"M.Sc, Ph.D",S_104,104 sbose@gmail.com,S.B 104,9933225814,112233554714
402,Sudipta Bose 105,Male,"M.Sc, Ph.D",S_105,105 sbose@gmail.com,S.B 105,9933225815,112233554715
402,Sudipta Bose 106,Female,"M.Sc, Ph.D",S_106,106 sbose@gmail.com,S.B 106,9933225816,112233554716
402,Sudipta Bose 107,Male,M.Tech,S_107,107 sbose@gmail.com,S.B 107,9933225817,112233554717
402,Sudipta Bose 108,Male,"M.Sc, Ph.D",S_108,108 sbose@gmail.com,S.B 108,9933225818,112233554718
402,Sudipta Bose 109,Male,B.SC,S_109,109 sbose@gmail.com,S.B 109,9933225819,112233554719
402,Sudipta Bose 110,Female,B.COM,S_110,110 sbose@gmail.com,S.B 110,9933225820,112233554720
402,Sudipta Bose 111,Male,"M.Sc, Ph.D",S_111,111 sbose@gmail.com,S.B 111,9933225821,112233554721
402,Sudipta Bose 112,Male,M.Sc,S_112,112 sbose@gmail.com,S.B 112,9933225822,112233554722
402,Sudipta Bose 113,Male,"M.Sc, Ph.D",S_113,113 sbose@gmail.com,S.B 113,9933225823,112233554723
402,Sudipta Bose 114,Female,"M.Sc, Ph.D",S_114,114 sbose@gmail.com,S.B 114,9933225824,112233554724
402,Sudipta Bose 115,Male,"M.Sc, Ph.D",S_115,115 sbose@gmail.com,S.B 115,9933225825,112233554725
402,Sudipta Bose 116,Male,"M.Sc, Ph.D",S_116,116 sbose@gmail.com,S.B 116,9933225826,112233554726
402,Sudipta Bose 117,Male,M.Tech,S_117,117 sbose@gmail.com,S.B 117,9933225827,112233554727
402,Sudipta Bose 118,Male,"M.Sc, Ph.D",S_118,118 sbose@gmail.com,S.B 118,9933225828,112233554728
402,Sudipta Bose 119,Female,"M.Sc, Ph.D",S_119,119 sbose@gmail.com,S.B 119,9933225829,112233554729
402,Sudipta Bose 120,Male,"M.Sc, Ph.D",S_120,120 sbose@gmail.com,S.B 120,9933225830,112233554730
402,Sudipta Bose 121,Male,"M.Sc, Ph.D",S_121,121 sbose@gmail.com,S.B 121,9933225831,112233554731
402,Sudipta Bose 122,Male,"M.Sc, Ph.D",S_122,122 sbose@gmail.com,S.B 122,9933225832,112233554732
402,Sudipta Bose 123,Male,M.Tech,S_123,123 sbose@gmail.com,S.B 123,9933225833,112233554733
402,Sudipta Bose 124,Male,"M.Sc, Ph.D",S_124,124 sbose@gmail.com,S.B 124,9933225834,112233554734
402,Sudipta Bose 125,Female,M.Sc,S_125,125 sbose@gmail.com,S.B 125,9933225835,112233554735
402,Sudipta Bose 126,Male,"M.Sc, Ph.D",S_126,126 sbose@gmail.com,S.B 126,9933225836,112233554736
402,Sudipta Bose 127,Male,"M.Sc, Ph.D",S_127,127 sbose@gmail.com,S.B 127,9933225837,112233554737
402,Sudipta Bose 128,Male,"M.Sc, Ph.D",S_128,128 sbose@gmail.com,S.B 128,9933225838,112233554738
402,Sudipta Bose 129,Female,M.Tech,S_129,129 sbose@gmail.com,S.B 129,9933225839,112233554739
402,Sudipta Bose 130,Male,"M.Sc, Ph.D",S_130,130 sbose@gmail.com,S.B 130,9933225840,112233554740
402,Sudipta Bose 131,Male,B.SC,S_131,131 sbose@gmail.com,S.B 131,9933225841,112233554741
402,Sudipta Bose 132,Male,B.COM,S_132,132 sbose@gmail.com,S.B 132,9933225842,112233554742
402,Sudipta Bose 133,Female,"M.Sc, Ph.D",S_133,133 sbose@gmail.com,S.B 133,9933225843,112233554743
402,Sudipta Bose 134,Male,M.Sc,S_134,134 sbose@gmail.com,S.B 134,9933225844,112233554744
402,Sudipta Bose 135,Male,"M.Sc, Ph.D",S_135,135 sbose@gmail.com,S.B 135,9933225845,112233554745
402,Sudipta Bose 136,Male,"M.Sc, Ph.D",S_136,136 sbose@gmail.com,S.B 136,9933225846,112233554746
402,Sudipta Bose 137,Male,"M.Sc, Ph.D",S_137,137 sbose@gmail.com,S.B 137,9933225847,112233554747
402,Sudipta Bose 138,Female,"M.Sc, Ph.D",S_138,138 sbose@gmail.com,S.B 138,9933225848,112233554748
402,Sudipta Bose 139,Male,M.Tech,S_139,139 sbose@gmail.com,S.B 139,9933225849,112233554749
402,Sudipta Bose 140,Male,"M.Sc, Ph.D",S_140,140 sbose@gmail.com,S.B 140,9933225850,112233554750
402,Sudipta Bose 141,Male,"M.Sc, Ph.D",S_141,141 sbose@gmail.com,S.B 141,9933225851,112233554751
402,Sudipta Bose 142,Male,"M.Sc, Ph.D",S_142,142 sbose@gmail.com,S.B 142,9933225852,112233554752
402,Sudipta Bose 143,Male,"M.Sc, Ph.D",S_143,143 sbose@gmail.com,S.B 143,9933225853,112233554753
402,Sudipta Bose 144,Female,"M.Sc, Ph.D",S_144,144 sbose@gmail.com,S.B 144,9933225854,112233554754
402,Sudipta Bose 145,Male,M.Tech,S_145,145 sbose@gmail.com,S.B 145,9933225855,112233554755
402,Sudipta Bose 146,Male,"M.Sc, Ph.D",S_146,146 sbose@gmail.com,S.B 146,9933225856,112233554756
402,Sudipta Bose 147,Male,M.Sc,S_147,147 sbose@gmail.com,S.B 147,9933225857,112233554757
402,Sudipta Bose 148,Female,"M.Sc, Ph.D",S_148,148 sbose@gmail.com,S.B 148,9933225858,112233554758
402,Sudipta Bose 149,Male,"M.Sc, Ph.D",S_149,149 sbose@gmail.com,S.B 149,9933225859,112233554759
402,Sudipta Bose 150,Male,"M.Sc, Ph.D",S_150,150 sbose@gmail.com,S.B 150,9933225860,112233554760
403,Paban Bose 1,Male,"M.Sc, Ph.D",P_1,1 pbose@gmail.com,P.B.1,9933225861,112233554761
403,Paban Bose 2,Male,M.Sc,P_2,2 pbose@gmail.com,P.B.2,9933225862,112233554762
403,Paban Bose 3,Male,"M.Sc, Ph.D",P_3,3 pbose@gmail.com,P.B.3,9933225863,112233554763
403,Paban Bose 4,Male,"M.Sc, Ph.D",P_4,4 pbose@gmail.com,P.B.4,9933225864,112233554764
403,Paban Bose 5,Female,"M.Sc, Ph.D",P_5,5 pbose@gmail.com,P.B.5,9933225865,112233554765
403,Paban Bose 6,Male,"M.Sc, Ph.D",P_6,6 pbose@gmail.com,P.B.6,9933225866,112233554766
403,Paban Bose 7,Male,M.Tech,P_7,7 pbose@gmail.com,P.B.7,9933225867,112233554767
403,Paban Bose 8,Male,"M.Sc, Ph.D",P_8,8 pbose@gmail.com,P.B.8,9933225868,112233554768
403,Paban Bose 9,Male,"M.Sc, Ph.D",P_9,9 pbose@gmail.com,P.B.9,9933225869,112233554769
403,Paban Bose 10,Male,"M.Sc, Ph.D",P_10,10 pbose@gmail.com,P.B.10,9933225870,112233554770
403,Paban Bose 11,Female,"M.Sc, Ph.D",P_11,11 pbose@gmail.com,P.B.11,9933225871,112233554771
403,Paban Bose 12,Male,"M.Sc, Ph.D",P_12,12 pbose@gmail.com,P.B.12,9933225872,112233554772
403,Paban Bose 13,Male,M.Tech,P_13,13 pbose@gmail.com,P.B.13,9933225873,112233554773
403,Paban Bose 14,Male,"M.Sc, Ph.D",P_14,14 pbose@gmail.com,P.B.14,9933225874,112233554774
403,Paban Bose 15,Female,M.Sc,P_15,15 pbose@gmail.com,P.B.15,9933225875,112233554775
403,Paban Bose 16,Male,"M.Sc, Ph.D",P_16,16 pbose@gmail.com,P.B.16,9933225876,112233554776
403,Paban Bose 17,Male,"M.Sc, Ph.D",P_17,17 pbose@gmail.com,P.B.17,9933225877,112233554777
403,Paban Bose 18,Male,"M.Sc, Ph.D",P_18,18 pbose@gmail.com,P.B.18,9933225878,112233554778
403,Paban Bose 19,Female,M.Tech,P_19,19 pbose@gmail.com,P.B.19,9933225879,112233554779
403,Paban Bose 20,Male,"M.Sc, Ph.D",P_20,20 pbose@gmail.com,P.B.20,9933225880,112233554780
403,Paban Bose 21,Male,B.SC,P_21,21 pbose@gmail.com,P.B.21,9933225881,112233554781
403,Paban Bose 22,Male,B.COM,P_22,22 pbose@gmail.com,P.B.22,9933225882,112233554782
403,Paban Bose 23,Male,"M.Sc, Ph.D",P_23,23 pbose@gmail.com,P.B.23,9933225883,112233554783
403,Paban Bose 24,Female,M.Sc,P_24,24 pbose@gmail.com,P.B.24,9933225884,112233554784
403,Paban Bose 25,Male,"M.Sc, Ph.D",P_25,25 pbose@gmail.com,P.B.25,9933225885,112233554785
403,Paban Bose 26,Male,"M.Sc, Ph.D",P_26,26 pbose@gmail.com,P.B.26,9933225886,112233554786
403,Paban Bose 27,Male,"M.Sc, Ph.D",P_27,27 pbose@gmail.com,P.B.27,9933225887,112233554787
403,Paban Bose 28,Male,"M.Sc, Ph.D",P_28,28 pbose@gmail.com,P.B.28,9933225888,112233554788
403,Paban Bose 29,Male,M.Tech,P_29,29 pbose@gmail.com,P.B.29,9933225889,112233554789
403,Paban Bose 30,Female,"M.Sc, Ph.D",P_30,30 pbose@gmail.com,P.B.30,9933225890,112233554790
403,Paban Bose 31,Male,"M.Sc, Ph.D",P_31,31 pbose@gmail.com,P.B.31,9933225891,112233554791
403,Paban Bose 32,Male,"M.Sc, Ph.D",P_32,32 pbose@gmail.com,P.B.32,9933225892,112233554792
403,Paban Bose 33,Male,"M.Sc, Ph.D",P_33,33 pbose@gmail.com,P.B.33,9933225893,112233554793
403,Paban Bose 34,Female,"M.Sc, Ph.D",P_34,34 pbose@gmail.com,P.B.34,9933225894,112233554794
403,Paban Bose 35,Male,M.Tech,P_35,35 pbose@gmail.com,P.B.35,9933225895,112233554795
403,Paban Bose 36,Male,"M.Sc, Ph.D",P_36,36 pbose@gmail.com,P.B.36,9933225896,112233554796
403,Paban Bose 37,Male,M.Sc,P_37,37 pbose@gmail.com,P.B.37,9933225897,112233554797
403,Paban Bose 38,Female,"M.Sc, Ph.D",P_38,38 pbose@gmail.com,P.B.38,9933225898,112233554798
403,Paban Bose 39,Male,"M.Sc, Ph.D",P_39,39 pbose@gmail.com,P.B.39,9933225899,112233554799
403,Paban Bose 40,Male,"M.Sc, Ph.D",P_40,40 pbose@gmail.com,P.B.40,9933225900,112233554800
403,Paban Bose 41,Male,M.Tech,P_41,41 pbose@gmail.com,P.B.41,9933225901,112233554801
403,Paban Bose 42,Male,"M.Sc, Ph.D",P_42,42 pbose@gmail.com,P.B.42,9933225902,112233554802
403,Paban Bose 43,Female,B.SC,P_43,43 pbose@gmail.com,P.B.43,9933225903,112233554803
403,Paban Bose 44,Male,B.COM,P_44,44 pbose@gmail.com,P.B.44,9933225904,112233554804
403,Paban Bose 45,Male,"M.Sc, Ph.D",P_45,45 pbose@gmail.com,P.B.45,9933225905,112233554805
403,Paban Bose 46,Male,M.Sc,P_46,46 pbose@gmail.com,P.B.46,9933225906,112233554806
403,Paban Bose 47,Male,"M.Sc, Ph.D",P_47,47 pbose@gmail.com,P.B.47,9933225907,112233554807
403,Paban Bose 48,Male,"M.Sc, Ph.D",P_48,48 pbose@gmail.com,P.B.48,9933225908,112233554808
403,Paban Bose 49,Female,"M.Sc, Ph.D",P_49,49 pbose@gmail.com,P.B.49,9933225909,112233554809
403,Paban Bose 50,Male,"M.Sc, Ph.D",P_50,50 pbose@gmail.com,P.B.50,9933225910,112233554810
403,Paban Bose 51,Male,M.Tech,P_51,51 pbose@gmail.com,P.B.51,9933225911,112233554811
403,Paban Bose 52,Male,"M.Sc, Ph.D",P_52,52 pbose@gmail.com,P.B.52,9933225912,112233554812
403,Paban Bose 53,Female,"M.Sc, Ph.D",P_53,53 pbose@gmail.com,P.B.53,9933225913,112233554813
403,Paban Bose 54,Male,"M.Sc, Ph.D",P_54,54 pbose@gmail.com,P.B.54,9933225914,112233554814
403,Paban Bose 55,Male,"M.Sc, Ph.D",P_55,55 pbose@gmail.com,P.B.55,9933225915,112233554815
403,Paban Bose 56,Male,"M.Sc, Ph.D",P_56,56 pbose@gmail.com,P.B.56,9933225916,112233554816
403,Paban Bose 57,Female,M.Tech,P_57,57 pbose@gmail.com,P.B.57,9933225917,112233554817
403,Paban Bose 58,Male,"M.Sc, Ph.D",P_58,58 pbose@gmail.com,P.B.58,9933225918,112233554818
403,Paban Bose 59,Male,M.Sc,P_59,59 pbose@gmail.com,P.B.59,9933225919,112233554819
403,Paban Bose 60,Male,"M.Sc, Ph.D",P_60,60 pbose@gmail.com,P.B.60,9933225920,112233554820
403,Paban Bose 61,Male,"M.Sc, Ph.D",P_61,61 pbose@gmail.com,P.B.61,9933225921,112233554821
403,Paban Bose 62,Female,"M.Sc, Ph.D",P_62,62 pbose@gmail.com,P.B.62,9933225922,112233554822
403,Paban Bose 63,Male,M.Tech,P_63,63 pbose@gmail.com,P.B.63,9933225923,112233554823
403,Paban Bose 64,Male,"M.Sc, Ph.D",P_64,64 pbose@gmail.com,P.B.64,9933225924,112233554824
403,Paban Bose 65,Male,B.SC,P_65,65 pbose@gmail.com,P.B.65,9933225925,112233554825
403,Paban Bose 66,Male,B.COM,P_66,66 pbose@gmail.com,P.B.66,9933225926,112233554826
403,Paban Bose 67,Male,"M.Sc, Ph.D",P_67,67 pbose@gmail.com,P.B.67,9933225927,112233554827
403,Paban Bose 68,Female,M.Sc,P_68,68 pbose@gmail.com,P.B.68,9933225928,112233554828
403,Paban Bose 69,Male,"M.Sc, Ph.D",P_69,69 pbose@gmail.com,P.B.69,9933225929,112233554829
403,Paban Bose 70,Male,"M.Sc, Ph.D",P_70,70 pbose@gmail.com,P.B.70,9933225930,112233554830
403,Paban Bose 71,Male,"M.Sc, Ph.D",P_71,71 pbose@gmail.com,P.B.71,9933225931,112233554831
403,Paban Bose 72,Female,"M.Sc, Ph.D",P_72,72 pbose@gmail.com,P.B.72,9933225932,112233554832
403,Paban Bose 73,Male,M.Tech,P_73,73 pbose@gmail.com,P.B.73,9933225933,112233554833
403,Paban Bose 74,Male,"M.Sc, Ph.D",P_74,74 pbose@gmail.com,P.B.74,9933225934,112233554834
403,Paban Bose 75,Male,"M.Sc, Ph.D",P_75,75 pbose@gmail.com,P.B.75,9933225935,112233554835
403,Paban Bose 76,Female,"M.Sc, Ph.D",P_76,76 pbose@gmail.com,P.B.76,9933225936,112233554836
403,Paban Bose 77,Male,"M.Sc, Ph.D",P_77,77 pbose@gmail.com,P.B.77,9933225937,112233554837
403,Paban Bose 78,Male,"M.Sc, Ph.D",P_78,78 pbose@gmail.com,P.B.78,9933225938,112233554838
403,Paban Bose 79,Male,M.Tech,P_79,79 pbose@gmail.com,P.B.79,9933225939,112233554839
403,Paban Bose 80,Male,"M.Sc, Ph.D",P_80,80 pbose@gmail.com,P.B.80,9933225940,112233554840
403,Paban Bose 81,Female,M.Sc,P_81,81 pbose@gmail.com,P.B.81,9933225941,112233554841
403,Paban Bose 82,Male,"M.Sc, Ph.D",P_82,82 pbose@gmail.com,P.B.82,9933225942,112233554842
403,Paban Bose 83,Male,"M.Sc, Ph.D",P_83,83 pbose@gmail.com,P.B.83,9933225943,112233554843
403,Paban Bose 84,Male,"M.Sc, Ph.D",P_84,84 pbose@gmail.com,P.B.84,9933225944,112233554844
403,Paban Bose 85,Male,M.Tech,P_85,85 pbose@gmail.com,P.B.85,9933225945,112233554845
403,Paban Bose 86,Male,"M.Sc, Ph.D",P_86,86 pbose@gmail.com,P.B.86,9933225946,112233554846
403,Paban Bose 87,Female,B.SC,P_87,87 pbose@gmail.com,P.B.87,9933225947,112233554847
403,Paban Bose 88,Male,B.COM,P_88,88 pbose@gmail.com,P.B.88,9933225948,112233554848
403,Paban Bose 89,Male,"M.Sc, Ph.D",P_89,89 pbose@gmail.com,P.B.89,9933225949,112233554849
403,Paban Bose 90,Male,M.Sc,P_90,90 pbose@gmail.com,P.B.90,9933225950,112233554850
403,Paban Bose 91,Female,"M.Sc, Ph.D",P_91,91 pbose@gmail.com,P.B.91,9933225951,112233554851
403,Paban Bose 92,Male,"M.Sc, Ph.D",P_92,92 pbose@gmail.com,P.B.92,9933225952,112233554852
403,Paban Bose 93,Male,"M.Sc, Ph.D",P_93,93 pbose@gmail.com,P.B.93,9933225953,112233554853
403,Paban Bose 94,Male,"M.Sc, Ph.D",P_94,94 pbose@gmail.com,P.B.94,9933225954,112233554854
403,Paban Bose 95,Female,M.Tech,P_95,95 pbose@gmail.com,P.B.95,9933225955,112233554855
403,Paban Bose 96,Male,"M.Sc, Ph.D",P_96,96 pbose@gmail.com,P.B.96,9933225956,112233554856
403,Paban Bose 97,Male,"M.Sc, Ph.D",P_97,97 pbose@gmail.com,P.B.97,9933225957,112233554857
403,Paban Bose 98,Male,"M.Sc, Ph.D",P_98,98 pbose@gmail.com,P.B.98,9933225958,112233554858
403,Paban Bose 99,Male,"M.Sc, Ph.D",P_99,99 pbose@gmail.com,P.B.99,9933225959,112233554859
403,Paban Bose 100,Female,"M.Sc, Ph.D",P_100,100 pbose@gmail.com,P.B.100,9933225960,112233554860
403,Paban Bose 101,Male,M.Tech,P_101,101 pbose@gmail.com,P.B.101,9933225961,112233554861
403,Paban Bose 102,Male,"M.Sc, Ph.D",P_102,102 pbose@gmail.com,P.B.102,9933225962,112233554862
403,Paban Bose 103,Male,M.Sc,P_103,103 pbose@gmail.com,P.B.103,9933225963,112233554863
403,Paban Bose 104,Male,"M.Sc, Ph.D",P_104,104 pbose@gmail.com,P.B.104,9933225964,112233554864
403,Paban Bose 105,Male,"M.Sc, Ph.D",P_105,105 pbose@gmail.com,P.B.105,9933225965,112233554865
403,Paban Bose 106,Female,"M.Sc, Ph.D",P_106,106 pbose@gmail.com,P.B.106,9933225966,112233554866
403,Paban Bose 107,Male,M.Tech,P_107,107 pbose@gmail.com,P.B.107,9933225967,112233554867
403,Paban Bose 108,Male,"M.Sc, Ph.D",P_108,108 pbose@gmail.com,P.B.108,9933225968,112233554868
403,Paban Bose 109,Male,B.SC,P_109,109 pbose@gmail.com,P.B.109,9933225969,112233554869
403,Paban Bose 110,Female,B.COM,P_110,110 pbose@gmail.com,P.B.110,9933225970,112233554870
403,Paban Bose 111,Male,"M.Sc, Ph.D",P_111,111 pbose@gmail.com,P.B.111,9933225971,112233554871
403,Paban Bose 112,Male,M.Sc,P_112,112 pbose@gmail.com,P.B.112,9933225972,112233554872
403,Paban Bose 113,Male,"M.Sc, Ph.D",P_113,113 pbose@gmail.com,P.B.113,9933225973,112233554873
403,Paban Bose 114,Female,"M.Sc, Ph.D",P_114,114 pbose@gmail.com,P.B.114,9933225974,112233554874
403,Paban Bose 115,Male,"M.Sc, Ph.D",P_115,115 pbose@gmail.com,P.B.115,9933225975,112233554875
403,Paban Bose 116,Male,"M.Sc, Ph.D",P_116,116 pbose@gmail.com,P.B.116,9933225976,112233554876
403,Paban Bose 117,Male,M.Tech,P_117,117 pbose@gmail.com,P.B.117,9933225977,112233554877
403,Paban Bose 118,Male,"M.Sc, Ph.D",P_118,118 pbose@gmail.com,P.B.118,9933225978,112233554878
403,Paban Bose 119,Female,"M.Sc, Ph.D",P_119,119 pbose@gmail.com,P.B.119,9933225979,112233554879
403,Paban Bose 120,Male,"M.Sc, Ph.D",P_120,120 pbose@gmail.com,P.B.120,9933225980,112233554880
403,Paban Bose 121,Male,"M.Sc, Ph.D",P_121,121 pbose@gmail.com,P.B.121,9933225981,112233554881
403,Paban Bose 122,Male,"M.Sc, Ph.D",P_122,122 pbose@gmail.com,P.B.122,9933225982,112233554882
403,Paban Bose 123,Male,M.Tech,P_123,123 pbose@gmail.com,P.B.123,9933225983,112233554883
403,Paban Bose 124,Male,"M.Sc, Ph.D",P_124,124 pbose@gmail.com,P.B.124,9933225984,112233554884
403,Paban Bose 125,Female,M.Sc,P_125,125 pbose@gmail.com,P.B.125,9933225985,112233554885
403,Paban Bose 126,Male,"M.Sc, Ph.D",P_126,126 pbose@gmail.com,P.B.126,9933225986,112233554886
403,Paban Bose 127,Male,"M.Sc, Ph.D",P_127,127 pbose@gmail.com,P.B.127,9933225987,112233554887
403,Paban Bose 128,Male,"M.Sc, Ph.D",P_128,128 pbose@gmail.com,P.B.128,9933225988,112233554888
403,Paban Bose 129,Female,M.Tech,P_129,129 pbose@gmail.com,P.B.129,9933225989,112233554889
403,Paban Bose 130,Male,"M.Sc, Ph.D",P_130,130 pbose@gmail.com,P.B.130,9933225990,112233554890
403,Paban Bose 131,Male,B.SC,P_131,131 pbose@gmail.com,P.B.131,9933225991,112233554891
403,Paban Bose 132,Male,B.COM,P_132,132 pbose@gmail.com,P.B.132,9933225992,112233554892
403,Paban Bose 133,Female,"M.Sc, Ph.D",P_133,133 pbose@gmail.com,P.B.133,9933225993,112233554893
403,Paban Bose 134,Male,M.Sc,P_134,134 pbose@gmail.com,P.B.134,9933225994,112233554894
403,Paban Bose 135,Male,"M.Sc, Ph.D",P_135,135 pbose@gmail.com,P.B.135,9933225995,112233554895
403,Paban Bose 136,Male,"M.Sc, Ph.D",P_136,136 pbose@gmail.com,P.B.136,9933225996,112233554896
403,Paban Bose 137,Male,"M.Sc, Ph.D",P_137,137 pbose@gmail.com,P.B.137,9933225997,112233554897
403,Paban Bose 138,Female,"M.Sc, Ph.D",P_138,138 pbose@gmail.com,P.B.138,9933225998,112233554898
403,Paban Bose 139,Male,M.Tech,P_139,139 pbose@gmail.com,P.B.139,9933225999,112233554899
403,Paban Bose 140,Male,"M.Sc, Ph.D",P_140,140 pbose@gmail.com,P.B.140,9933226000,112233554900
403,Paban Bose 141,Male,"M.Sc, Ph.D",P_141,141 pbose@gmail.com,P.B.141,9933226001,112233554901
403,Paban Bose 142,Male,"M.Sc, Ph.D",P_142,142 pbose@gmail.com,P.B.142,9933226002,112233554902
403,Paban Bose 143,Male,"M.Sc, Ph.D",P_143,143 pbose@gmail.com,P.B.143,9933226003,112233554903
403,Paban Bose 144,Female,"M.Sc, Ph.D",P_144,144 pbose@gmail.com,P.B.144,9933226004,112233554904
403,Paban Bose 145,Male,M.Tech,P_145,145 pbose@gmail.com,P.B.145,9933226005,112233554905
403,Paban Bose 146,Male,"M.Sc, Ph.D",P_146,146 pbose@gmail.com,P.B.146,9933226006,112233554906
403,Paban Bose 147,Male,M.Sc,P_147,147 pbose@gmail.com,P.B.147,9933226007,112233554907
403,Paban Bose 148,Female,"M.Sc, Ph.D",P_148,148 pbose@gmail.com,P.B.148,9933226008,112233554908
403,Paban Bose 149,Male,"M.Sc, Ph.D",P_149,149 pbose@gmail.com,P.B.149,9933226009,112233554909
403,Paban Bose 150,Male,"M.Sc, Ph.D",P_150,150 pbose@gmail.com,P.B.150,9933226010,112233554910
404,Arindam Bose 1,Male,"M.Sc, Ph.D",A_1,1 abose@gmail.com,A.B.1,9933226011,112233554911
404,Arindam Bose 2,Male,M.Sc,A_2,2 abose@gmail.com,A.B.2,9933226012,112233554912
404,Arindam Bose 3,Male,"M.Sc, Ph.D",A_3,3 abose@gmail.com,A.B.3,9933226013,112233554913
404,Arindam Bose 4,Male,"M.Sc, Ph.D",A_4,4 abose@gmail.com,A.B.4,9933226014,112233554914
404,Arindam Bose 5,Female,"M.Sc, Ph.D",A_5,5 abose@gmail.com,A.B.5,9933226015,112233554915
404,Arindam Bose 6,Male,"M.Sc, Ph.D",A_6,6 abose@gmail.com,A.B.6,9933226016,112233554916
404,Arindam Bose 7,Male,M.Tech,A_7,7 abose@gmail.com,A.B.7,9933226017,112233554917
404,Arindam Bose 8,Male,"M.Sc, Ph.D",A_8,8 abose@gmail.com,A.B.8,9933226018,112233554918
404,Arindam Bose 9,Male,"M.Sc, Ph.D",A_9,9 abose@gmail.com,A.B.9,9933226019,112233554919
404,Arindam Bose 10,Male,"M.Sc, Ph.D",A_10,10 abose@gmail.com,A.B.10,9933226020,112233554920
404,Arindam Bose 11,Female,"M.Sc, Ph.D",A_11,11 abose@gmail.com,A.B.11,9933226021,112233554921
404,Arindam Bose 12,Male,"M.Sc, Ph.D",A_12,12 abose@gmail.com,A.B.12,9933226022,112233554922
404,Arindam Bose 13,Male,M.Tech,A_13,13 abose@gmail.com,A.B.13,9933226023,112233554923
404,Arindam Bose 14,Male,"M.Sc, Ph.D",A_14,14 abose@gmail.com,A.B.14,9933226024,112233554924
404,Arindam Bose 15,Female,M.Sc,A_15,15 abose@gmail.com,A.B.15,9933226025,112233554925
404,Arindam Bose 16,Male,"M.Sc, Ph.D",A_16,16 abose@gmail.com,A.B.16,9933226026,112233554926
404,Arindam Bose 17,Male,"M.Sc, Ph.D",A_17,17 abose@gmail.com,A.B.17,9933226027,112233554927
404,Arindam Bose 18,Male,"M.Sc, Ph.D",A_18,18 abose@gmail.com,A.B.18,9933226028,112233554928
404,Arindam Bose 19,Female,M.Tech,A_19,19 abose@gmail.com,A.B.19,9933226029,112233554929
404,Arindam Bose 20,Male,"M.Sc, Ph.D",A_20,20 abose@gmail.com,A.B.20,9933226030,112233554930
404,Arindam Bose 21,Male,B.SC,A_21,21 abose@gmail.com,A.B.21,9933226031,112233554931
404,Arindam Bose 22,Male,B.COM,A_22,22 abose@gmail.com,A.B.22,9933226032,112233554932
404,Arindam Bose 23,Male,"M.Sc, Ph.D",A_23,23 abose@gmail.com,A.B.23,9933226033,112233554933
404,Arindam Bose 24,Female,M.Sc,A_24,24 abose@gmail.com,A.B.24,9933226034,112233554934
404,Arindam Bose 25,Male,"M.Sc, Ph.D",A_25,25 abose@gmail.com,A.B.25,9933226035,112233554935
404,Arindam Bose 26,Male,"M.Sc, Ph.D",A_26,26 abose@gmail.com,A.B.26,9933226036,112233554936
404,Arindam Bose 27,Male,"M.Sc, Ph.D",A_27,27 abose@gmail.com,A.B.27,9933226037,112233554937
404,Arindam Bose 28,Male,"M.Sc, Ph.D",A_28,28 abose@gmail.com,A.B.28,9933226038,112233554938
404,Arindam Bose 29,Male,M.Tech,A_29,29 abose@gmail.com,A.B.29,9933226039,112233554939
404,Arindam Bose 30,Female,"M.Sc, Ph.D",A_30,30 abose@gmail.com,A.B.30,9933226040,112233554940
404,Arindam Bose 31,Male,"M.Sc, Ph.D",A_31,31 abose@gmail.com,A.B.31,9933226041,112233554941
404,Arindam Bose 32,Male,"M.Sc, Ph.D",A_32,32 abose@gmail.com,A.B.32,9933226042,112233554942
